template_path,template_x,template_y,template_w,template_h,query_path,query_x,query_y,query_w,query_h,BC,DEF,FM,IPR,IV,LR,MB,OCC,OPR,OV,SV
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/ClifBar/img/0081.jpg,93,111,49,103,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/ClifBar/img/0131.jpg,132,111,34,59,1,0,1,1,0,0,1,1,0,1,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/ClifBar/img/0058.jpg,145,130,31,61,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/ClifBar/img/0108.jpg,147,124,32,60,1,0,1,1,0,0,1,1,0,1,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Coke/img/0084.jpg,268,188,48,80,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Coke/img/0134.jpg,272,144,48,80,1,0,1,1,1,0,0,1,1,0,0
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Coke/img/0167.jpg,338,205,48,80,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Coke/img/0217.jpg,254,209,48,80,1,0,1,1,1,0,0,1,1,0,0
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Coke/img/0010.jpg,308,182,48,80,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Coke/img/0060.jpg,390,185,48,80,1,0,1,1,1,0,0,1,1,0,0
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Couple/img/0052.jpg,108,9,25,76,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Couple/img/0102.jpg,146,39,24,93,1,1,1,0,0,0,0,0,1,0,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Couple/img/0078.jpg,122,63,26,85,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Couple/img/0128.jpg,171,20,33,91,1,1,1,0,0,0,0,0,1,0,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Couple/img/0046.jpg,153,27,25,75,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Couple/img/0096.jpg,134,25,27,91,1,1,1,0,0,0,0,0,1,0,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Coupon/img/0003.jpg,144,63,57,89,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Coupon/img/0053.jpg,144,63,57,89,1,0,0,0,0,0,0,1,0,0,0
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Coupon/img/0101.jpg,144,63,57,89,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Coupon/img/0151.jpg,99,66,57,89,1,0,0,0,0,0,0,1,0,0,0
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Coupon/img/0089.jpg,144,63,57,89,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Coupon/img/0139.jpg,99,66,57,89,1,0,0,0,0,0,0,1,0,0,0
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Crossing/img/0064.jpg,136,119,15,42,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Crossing/img/0114.jpg,65,99,15,31,1,1,1,0,0,0,0,0,1,0,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Crossing/img/0024.jpg,176,138,16,46,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Crossing/img/0074.jpg,122,112,16,42,1,1,1,0,0,0,0,0,1,0,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Crossing/img/0012.jpg,190,145,17,48,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Crossing/img/0062.jpg,139,120,16,42,1,1,1,0,0,0,0,0,1,0,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Crowds/img/0213.jpg,36,319,22,51,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Crowds/img/0263.jpg,36,316,22,51,1,1,0,0,1,0,0,0,0,0,0
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Crowds/img/0148.jpg,96,322,22,51,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Crowds/img/0198.jpg,38,319,22,51,1,1,0,0,1,0,0,0,0,0,0
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Crowds/img/0169.jpg,46,316,22,51,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Crowds/img/0219.jpg,36,319,22,51,1,1,0,0,1,0,0,0,0,0,0
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Dancer/img/0022.jpg,134,55,50,105,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Dancer/img/0072.jpg,166,35,60,125,0,1,0,1,0,0,0,0,1,0,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Dancer/img/0094.jpg,171,35,56,117,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Dancer/img/0144.jpg,139,54,60,128,0,1,0,1,0,0,0,0,1,0,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Dancer/img/0100.jpg,169,47,62,112,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Dancer/img/0150.jpg,151,49,65,136,0,1,0,1,0,0,0,0,1,0,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Dancer2/img/0084.jpg,150,55,42,143,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Dancer2/img/0134.jpg,160,74,46,131,0,1,0,0,0,0,0,0,0,0,0
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Dancer2/img/0006.jpg,136,52,46,145,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Dancer2/img/0056.jpg,171,62,45,138,0,1,0,0,0,0,0,0,0,0,0
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Dancer2/img/0026.jpg,117,64,46,144,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Dancer2/img/0076.jpg,165,52,43,153,0,1,0,0,0,0,0,0,0,0,0
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/David/img/0218.jpg,157,66,47,57,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/David/img/0268.jpg,151,64,54,65,0,1,0,1,1,0,1,1,1,0,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/David/img/0326.jpg,148,79,45,60,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/David/img/0376.jpg,151,88,42,51,0,1,0,1,1,0,1,1,1,0,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/David/img/0389.jpg,181,88,43,55,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/David/img/0439.jpg,144,80,43,50,0,1,0,1,1,0,1,1,1,0,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/David2/img/0397.jpg,128,116,30,34,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/David2/img/0447.jpg,178,93,30,34,0,0,0,1,0,0,0,0,1,0,0
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/David2/img/0317.jpg,13,81,27,32,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/David2/img/0367.jpg,112,139,29,32,0,0,0,1,0,0,0,0,1,0,0
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/David2/img/0315.jpg,12,80,28,33,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/David2/img/0365.jpg,111,141,29,33,0,0,0,1,0,0,0,0,1,0,0
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/David3/img/0019.jpg,141,199,36,134,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/David3/img/0069.jpg,345,191,37,141,1,1,0,0,0,0,0,1,1,0,0
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/David3/img/0070.jpg,349,193,38,141,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/David3/img/0120.jpg,372,205,40,149,1,1,0,0,0,0,0,1,1,0,0
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/David3/img/0021.jpg,147,198,36,135,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/David3/img/0071.jpg,355,194,37,140,1,1,0,0,0,0,0,1,1,0,0
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Deer/img/0021.jpg,236,115,89,63,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Deer/img/0071.jpg,371,58,80,50,1,0,1,1,0,1,1,0,0,0,0
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Deer/img/0017.jpg,204,39,88,60,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Deer/img/0067.jpg,347,6,76,52,1,0,1,1,0,1,1,0,0,0,0
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Deer/img/0005.jpg,330,105,100,64,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Deer/img/0055.jpg,345,167,92,53,1,0,1,1,0,1,1,0,0,0,0
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Diving/img/0079.jpg,167,72,57,110,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Diving/img/0129.jpg,151,55,58,62,0,1,0,1,0,0,0,0,0,0,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Diving/img/0014.jpg,176,53,23,129,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Diving/img/0064.jpg,159,94,45,115,0,1,0,1,0,0,0,0,0,0,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Diving/img/0146.jpg,164,51,61,65,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Diving/img/0196.jpg,127,104,103,61,0,1,0,1,0,0,0,0,0,0,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Dog/img/0059.jpg,92,110,30,26,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Dog/img/0109.jpg,219,105,27,26,0,1,0,0,0,0,0,0,1,0,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Dog/img/0075.jpg,128,114,27,22,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Dog/img/0125.jpg,264,110,26,22,0,1,0,0,0,0,0,0,1,0,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Dog/img/0045.jpg,69,108,34,27,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Dog/img/0095.jpg,180,104,29,25,0,1,0,0,0,0,0,0,1,0,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Dog1/img/0296.jpg,177,92,50,42,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Dog1/img/0346.jpg,177,93,58,42,0,0,0,1,0,0,0,0,1,0,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Dog1/img/0222.jpg,166,120,60,46,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Dog1/img/0272.jpg,172,95,51,41,0,0,0,1,0,0,0,0,1,0,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Dog1/img/0995.jpg,42,98,167,131,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Dog1/img/1045.jpg,41,50,185,147,0,0,0,1,0,0,0,0,1,0,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Doll/img/1991.jpg,120,134,56,111,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Doll/img/2041.jpg,94,122,46,91,0,0,0,1,1,0,0,1,1,0,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Doll/img/0669.jpg,237,141,42,90,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Doll/img/0719.jpg,139,162,37,80,0,0,0,1,1,0,0,1,1,0,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Doll/img/1017.jpg,218,125,45,93,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Doll/img/1067.jpg,136,169,40,83,0,0,0,1,1,0,0,1,1,0,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/DragonBaby/img/0006.jpg,188,67,59,65,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/DragonBaby/img/0056.jpg,204,77,54,70,0,0,1,1,0,0,1,1,1,1,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/DragonBaby/img/0009.jpg,156,39,65,57,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/DragonBaby/img/0059.jpg,246,65,60,66,0,0,1,1,0,0,1,1,1,1,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/DragonBaby/img/0044.jpg,51,39,65,65,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/DragonBaby/img/0094.jpg,111,43,81,65,0,0,1,1,0,0,1,1,1,1,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Dudek/img/0134.jpg,224,66,141,188,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Dudek/img/0184.jpg,410,84,138,176,1,1,1,1,0,0,0,1,1,1,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Dudek/img/0626.jpg,159,101,143,183,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Dudek/img/0676.jpg,179,82,150,185,1,1,1,1,0,0,0,1,1,1,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Dudek/img/0011.jpg,128,88,132,176,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Dudek/img/0061.jpg,132,82,147,183,1,1,1,1,0,0,0,1,1,1,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/FaceOcc1/img/0597.jpg,98,106,115,149,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/FaceOcc1/img/0647.jpg,101,104,110,149,0,0,0,0,0,0,0,1,0,0,0
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/FaceOcc1/img/0393.jpg,85,86,118,157,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/FaceOcc1/img/0443.jpg,91,103,119,143,0,0,0,0,0,0,0,1,0,0,0
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/FaceOcc1/img/0428.jpg,94,96,116,153,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/FaceOcc1/img/0478.jpg,95,103,130,158,0,0,0,0,0,0,0,1,0,0,0
